timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1600074193069,549,Course Selection-0,301,Moved Permanently,JMeter Users 1-248,text,true,,428,123,833,833,http://www.firstbench.app/#courses-section,549,0,274
1600074193619,11447,Course Selection-1,200,OK,JMeter Users 1-248,text,true,,32933,123,833,833,https://www.firstbench.app/,10300,0,7642
1600074200396,4678,Course Selection,200,OK,JMeter Users 1-213,text,true,,33361,246,833,833,https://www.firstbench.app/,594,0,301
1600074200396,594,Course Selection-0,301,Moved Permanently,JMeter Users 1-213,text,true,,428,123,833,833,http://www.firstbench.app/#courses-section,594,0,301
1600074200990,4084,Course Selection-1,200,OK,JMeter Users 1-213,text,true,,32933,123,833,833,https://www.firstbench.app/,2221,0,1672
1600074200740,4342,Course Selection,200,OK,JMeter Users 1-431,text,true,,33361,246,833,833,https://www.firstbench.app/,609,0,303
1600074200740,609,Course Selection-0,301,Moved Permanently,JMeter Users 1-431,text,true,,428,123,833,833,http://www.firstbench.app/#courses-section,609,0,303
1600074201349,3733,Course Selection-1,200,OK,JMeter Users 1-431,text,true,,32933,123,833,833,https://www.firstbench.app/,3254,0,891
1600074204333,751,Landing page,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.firstbench.app:443 failed to respond,JMeter Users 1-726,text,false,,3012,123,833,833,https://www.firstbench.app/,751,0,276
1600074204333,751,Landing page-0,301,Moved Permanently,JMeter Users 1-726,text,true,,428,123,833,833,http://www.firstbench.app/,751,0,276
1600074205084,0,Landing page-1,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.firstbench.app:443 failed to respond,JMeter Users 1-726,text,false,,2584,0,833,833,https://www.firstbench.app/,0,0,0
1600074198256,6834,Landing page,200,OK,JMeter Users 1-741,text,true,,33361,246,833,833,https://www.firstbench.app/,319,0,0
1600074198256,319,Landing page-0,301,Moved Permanently,JMeter Users 1-741,text,true,,428,123,833,833,http://www.firstbench.app/,319,0,0
1600074198575,6515,Landing page-1,200,OK,JMeter Users 1-741,text,true,,32933,123,833,833,https://www.firstbench.app/,3780,0,884
1600074201665,3445,Landing page,200,OK,JMeter Users 1-704,text,true,,33361,246,833,833,https://www.firstbench.app/,678,0,0
1600074201665,678,Landing page-0,301,Moved Permanently,JMeter Users 1-704,text,true,,428,123,833,833,http://www.firstbench.app/,678,0,0
1600074202343,2767,Landing page-1,200,OK,JMeter Users 1-704,text,true,,32933,123,833,833,https://www.firstbench.app/,1889,0,534
1600074200703,4437,Course Selection,200,OK,JMeter Users 1-228,text,true,,33361,246,833,833,https://www.firstbench.app/,1401,0,289
1600074200703,1401,Course Selection-0,301,Moved Permanently,JMeter Users 1-228,text,true,,428,123,833,833,http://www.firstbench.app/#courses-section,1401,0,289
1600074202104,3036,Course Selection-1,200,OK,JMeter Users 1-228,text,true,,32933,123,833,833,https://www.firstbench.app/,2171,0,1615
1600074200451,4702,Course Selection,200,OK,JMeter Users 1-576,text,true,,33361,246,833,833,https://www.firstbench.app/,1477,0,1198
1600074200451,1477,Course Selection-0,301,Moved Permanently,JMeter Users 1-576,text,true,,428,123,833,833,http://www.firstbench.app/#courses-section,1477,0,1198
1600074201928,3225,Course Selection-1,200,OK,JMeter Users 1-576,text,true,,32933,123,833,833,https://www.firstbench.app/,1434,0,854
1600074200140,5014,Course Selection,200,OK,JMeter Users 1-62,text,true,,33361,246,833,833,https://www.firstbench.app/,1254,0,294
1600074200140,1254,Course Selection-0,301,Moved Permanently,JMeter Users 1-62,text,true,,428,123,833,833,http://www.firstbench.app/#courses-section,1254,0,294
1600074201394,3760,Course Selection-1,200,OK,JMeter Users 1-62,text,true,,32933,123,833,833,https://www.firstbench.app/,3204,0,566
1600074199385,5783,Course Selection,200,OK,JMeter Users 1-603,text,true,,33361,246,832,832,https://www.firstbench.app/,612,0,288
1600074199385,612,Course Selection-0,301,Moved Permanently,JMeter Users 1-603,text,true,,428,123,832,832,http://www.firstbench.app/#courses-section,612,0,288
1600074199997,5171,Course Selection-1,200,OK,JMeter Users 1-603,text,true,,32933,123,832,832,https://www.firstbench.app/,3288,0,597
1600074204589,581,Course Selection,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.firstbench.app:443 failed to respond,JMeter Users 1-112,text,false,,3012,123,832,832,https://www.firstbench.app/,581,0,289
1600074204585,585,Course Selection,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.firstbench.app:443 failed to respond,JMeter Users 1-151,text,false,,3012,123,832,832,https://www.firstbench.app/,585,0,292
1600074204589,581,Course Selection-0,301,Moved Permanently,JMeter Users 1-112,text,true,,428,123,832,832,http://www.firstbench.app/#courses-section,581,0,289
1600074204585,585,Course Selection-0,301,Moved Permanently,JMeter Users 1-151,text,true,,428,123,832,832,http://www.firstbench.app/#courses-section,585,0,292
1600074205170,0,Course Selection-1,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.firstbench.app:443 failed to respond,JMeter Users 1-112,text,false,,2584,0,832,832,https://www.firstbench.app/,0,0,0
1600074205170,0,Course Selection-1,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.firstbench.app:443 failed to respond,JMeter Users 1-151,text,false,,2584,0,832,832,https://www.firstbench.app/,0,0,0
1600074181808,23364,Landing page,200,OK,JMeter Users 1-305,text,true,,33361,246,830,830,https://www.firstbench.app/,777,0,380
1600074181808,777,Landing page-0,301,Moved Permanently,JMeter Users 1-305,text,true,,428,123,830,830,http://www.firstbench.app/,777,0,380
1600074182586,22586,Landing page-1,200,OK,JMeter Users 1-305,text,true,,32933,123,830,830,https://www.firstbench.app/,21981,0,13541
1600074181893,23288,Landing page,200,OK,JMeter Users 1-453,text,true,,33361,246,830,830,https://www.firstbench.app/,1042,0,401
1600074181893,1042,Landing page-0,301,Moved Permanently,JMeter Users 1-453,text,true,,428,123,830,830,http://www.firstbench.app/,1042,0,401
1600074182965,22216,Landing page-1,200,OK,JMeter Users 1-453,text,true,,32933,123,830,830,https://www.firstbench.app/,21070,0,14717
1600074204594,595,Course Selection,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.firstbench.app:443 failed to respond,JMeter Users 1-556,text,false,,3012,123,830,830,https://www.firstbench.app/,594,0,292
1600074204594,594,Course Selection-0,301,Moved Permanently,JMeter Users 1-556,text,true,,428,123,830,830,http://www.firstbench.app/#courses-section,594,0,292
1600074205188,1,Course Selection-1,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.firstbench.app:443 failed to respond,JMeter Users 1-556,text,false,,2584,0,830,830,https://www.firstbench.app/,0,0,0
1600074203708,1483,Course Selection,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.firstbench.app:443 failed to respond,JMeter Users 1-139,text,false,,3012,123,830,830,https://www.firstbench.app/,1482,0,1180
1600074203708,1482,Course Selection-0,301,Moved Permanently,JMeter Users 1-139,text,true,,428,123,830,830,http://www.firstbench.app/#courses-section,1482,0,1180
1600074205190,1,Course Selection-1,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.firstbench.app:443 failed to respond,JMeter Users 1-139,text,false,,2584,0,830,830,https://www.firstbench.app/,0,0,0
1600074184454,20747,Landing page,200,OK,JMeter Users 1-270,text,true,,33361,246,828,828,https://www.firstbench.app/,774,0,297
1600074184454,774,Landing page-0,301,Moved Permanently,JMeter Users 1-270,text,true,,428,123,828,828,http://www.firstbench.app/,774,0,297
1600074185228,19973,Landing page-1,200,OK,JMeter Users 1-270,text,true,,32933,123,828,828,https://www.firstbench.app/,17108,0,10956
1600074202051,3154,Landing page,200,OK,JMeter Users 1-529,text,true,,33361,246,828,828,https://www.firstbench.app/,573,0,287
1600074202051,573,Landing page-0,301,Moved Permanently,JMeter Users 1-529,text,true,,428,123,828,828,http://www.firstbench.app/,573,0,287
1600074202625,2580,Landing page-1,200,OK,JMeter Users 1-529,text,true,,32933,123,828,828,https://www.firstbench.app/,2292,0,0
1600074182488,22729,Landing page,200,OK,JMeter Users 1-963,text,true,,33361,246,828,828,https://www.firstbench.app/,1128,0,603
1600074182488,1128,Landing page-0,301,Moved Permanently,JMeter Users 1-963,text,true,,428,123,828,828,http://www.firstbench.app/,1128,0,603
1600074183617,21600,Landing page-1,200,OK,JMeter Users 1-963,text,true,,32933,123,828,828,https://www.firstbench.app/,18353,0,15824
1600074204674,544,Course Selection,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.firstbench.app:443 failed to respond,JMeter Users 1-986,text,false,,3012,123,828,828,https://www.firstbench.app/,543,0,270
1600074204674,543,Course Selection-0,301,Moved Permanently,JMeter Users 1-986,text,true,,428,123,828,828,http://www.firstbench.app/#courses-section,543,0,270
1600074205217,1,Course Selection-1,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.firstbench.app:443 failed to respond,JMeter Users 1-986,text,false,,2584,0,828,828,https://www.firstbench.app/,0,0,0
1600074184765,20507,Landing page,200,OK,JMeter Users 1-277,text,true,,33361,246,828,828,https://www.firstbench.app/,850,0,481
1600074184765,850,Landing page-0,301,Moved Permanently,JMeter Users 1-277,text,true,,428,123,828,828,http://www.firstbench.app/,850,0,481
1600074185615,19657,Landing page-1,200,OK,JMeter Users 1-277,text,true,,32933,123,828,828,https://www.firstbench.app/,18462,0,14860
1600074204712,574,Course Selection,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.firstbench.app:443 failed to respond,JMeter Users 1-527,text,false,,3012,123,828,828,https://www.firstbench.app/,573,0,288
1600074204712,573,Course Selection-0,301,Moved Permanently,JMeter Users 1-527,text,true,,428,123,828,828,http://www.firstbench.app/#courses-section,573,0,288
1600074205285,1,Course Selection-1,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.firstbench.app:443 failed to respond,JMeter Users 1-527,text,false,,2584,0,828,828,https://www.firstbench.app/,0,0,0
1600074204711,590,Course Selection,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.firstbench.app:443 failed to respond,JMeter Users 1-106,text,false,,3012,123,828,828,https://www.firstbench.app/,589,0,296
1600074204711,589,Course Selection-0,301,Moved Permanently,JMeter Users 1-106,text,true,,428,123,828,828,http://www.firstbench.app/#courses-section,589,0,296
1600074205300,1,Course Selection-1,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.firstbench.app:443 failed to respond,JMeter Users 1-106,text,false,,2584,0,828,828,https://www.firstbench.app/,0,0,0
1600074182245,23072,Landing page,200,OK,JMeter Users 1-831,text,true,,33361,246,827,827,https://www.firstbench.app/,1060,0,589
1600074182245,1060,Landing page-0,301,Moved Permanently,JMeter Users 1-831,text,true,,428,123,827,827,http://www.firstbench.app/,1060,0,589
1600074183305,22012,Landing page-1,200,OK,JMeter Users 1-831,text,true,,32933,123,827,827,https://www.firstbench.app/,15705,0,14276
1600074204320,1005,Course Selection,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.firstbench.app:443 failed to respond,JMeter Users 1-897,text,false,,3012,123,827,827,https://www.firstbench.app/,1004,0,288
1600074204587,738,Course Selection,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.firstbench.app:443 failed to respond,JMeter Users 1-518,text,false,,3012,123,827,827,https://www.firstbench.app/,737,0,269
1600074204320,1004,Course Selection-0,301,Moved Permanently,JMeter Users 1-897,text,true,,428,123,827,827,http://www.firstbench.app/#courses-section,1004,0,288
1600074204587,737,Course Selection-0,301,Moved Permanently,JMeter Users 1-518,text,true,,428,123,827,827,http://www.firstbench.app/#courses-section,737,0,269
1600074205324,1,Course Selection-1,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.firstbench.app:443 failed to respond,JMeter Users 1-897,text,false,,2584,0,827,827,https://www.firstbench.app/,0,0,0
1600074205324,1,Course Selection-1,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.firstbench.app:443 failed to respond,JMeter Users 1-518,text,false,,2584,0,827,827,https://www.firstbench.app/,0,0,0
1600074202506,2821,Landing page,200,OK,JMeter Users 1-800,text,true,,33361,246,826,826,https://www.firstbench.app/,276,0,0
1600074202506,276,Landing page-0,301,Moved Permanently,JMeter Users 1-800,text,true,,428,123,826,826,http://www.firstbench.app/,276,0,0
1600074202782,2545,Landing page-1,200,OK,JMeter Users 1-800,text,true,,32933,123,826,826,https://www.firstbench.app/,2246,0,1651
1600074199361,5968,Course Selection,200,OK,JMeter Users 1-754,text,true,,33361,246,826,826,https://www.firstbench.app/,963,0,285
1600074199361,963,Course Selection-0,301,Moved Permanently,JMeter Users 1-754,text,true,,428,123,826,826,http://www.firstbench.app/#courses-section,963,0,285
1600074200324,5005,Course Selection-1,200,OK,JMeter Users 1-754,text,true,,32933,123,826,826,https://www.firstbench.app/,4182,0,1675
1600074204761,582,Course Selection,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.firstbench.app:443 failed to respond,JMeter Users 1-825,text,false,,3012,123,826,826,https://www.firstbench.app/,581,0,291
1600074204761,581,Course Selection-0,301,Moved Permanently,JMeter Users 1-825,text,true,,428,123,826,826,http://www.firstbench.app/#courses-section,581,0,291
1600074205342,1,Course Selection-1,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.firstbench.app:443 failed to respond,JMeter Users 1-825,text,false,,2584,0,826,826,https://www.firstbench.app/,0,0,0
1600074195733,9623,Course Selection,200,OK,JMeter Users 1-13,text,true,,33361,246,826,826,https://www.firstbench.app/,864,0,287
1600074195733,864,Course Selection-0,301,Moved Permanently,JMeter Users 1-13,text,true,,428,123,826,826,http://www.firstbench.app/#courses-section,864,0,287
1600074196597,8759,Course Selection-1,200,OK,JMeter Users 1-13,text,true,,32933,123,826,826,https://www.firstbench.app/,4999,0,2429
1600074195441,9922,Course Selection,200,OK,JMeter Users 1-515,text,true,,33361,246,826,826,https://www.firstbench.app/,552,0,278
1600074195441,552,Course Selection-0,301,Moved Permanently,JMeter Users 1-515,text,true,,428,123,826,826,http://www.firstbench.app/#courses-section,552,0,278
1600074195992,9371,Course Selection-1,200,OK,JMeter Users 1-515,text,true,,32933,123,826,826,https://www.firstbench.app/,7337,0,5605
1600074204378,997,Landing page,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.firstbench.app:443 failed to respond,JMeter Users 1-38,text,false,,3012,123,826,826,https://www.firstbench.app/,996,0,291
1600074204378,996,Landing page-0,301,Moved Permanently,JMeter Users 1-38,text,true,,428,123,826,826,http://www.firstbench.app/,996,0,291
1600074205374,1,Landing page-1,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.firstbench.app:443 failed to respond,JMeter Users 1-38,text,false,,2584,0,826,826,https://www.firstbench.app/,0,0,0
1600074186998,18381,Landing page,200,OK,JMeter Users 1-519,text,true,,33361,246,826,826,https://www.firstbench.app/,561,0,283
1600074186998,561,Landing page-0,301,Moved Permanently,JMeter Users 1-519,text,true,,428,123,826,826,http://www.firstbench.app/,561,0,283
1600074187559,17820,Landing page-1,200,OK,JMeter Users 1-519,text,true,,32933,123,826,826,https://www.firstbench.app/,10513,0,8915
1600074200815,4577,Course Selection,200,OK,JMeter Users 1-733,text,true,,33361,246,826,826,https://www.firstbench.app/,828,0,325
1600074200815,828,Course Selection-0,301,Moved Permanently,JMeter Users 1-733,text,true,,428,123,826,826,http://www.firstbench.app/#courses-section,828,0,325
1600074201643,3749,Course Selection-1,200,OK,JMeter Users 1-733,text,true,,32933,123,826,826,https://www.firstbench.app/,3201,0,2373
1600074200836,4562,Landing page,200,OK,JMeter Users 1-677,text,true,,33361,246,826,826,https://www.firstbench.app/,303,0,0
1600074200836,303,Landing page-0,301,Moved Permanently,JMeter Users 1-677,text,true,,428,123,826,826,http://www.firstbench.app/,303,0,0
1600074201139,4259,Landing page-1,200,OK,JMeter Users 1-677,text,true,,32933,123,826,826,https://www.firstbench.app/,1147,0,588
1600074204856,549,Course Selection,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.firstbench.app:443 failed to respond,JMeter Users 1-943,text,false,,3012,123,826,826,https://www.firstbench.app/,549,0,277
1600074204856,549,Course Selection-0,301,Moved Permanently,JMeter Users 1-943,text,true,,428,123,826,826,http://www.firstbench.app/#courses-section,549,0,277
1600074205405,0,Course Selection-1,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.firstbench.app:443 failed to respond,JMeter Users 1-943,text,false,,2584,0,826,826,https://www.firstbench.app/,0,0,0
1600074199012,6395,Landing page,200,OK,JMeter Users 1-686,text,true,,33361,246,826,826,https://www.firstbench.app/,1161,0,0
1600074199012,1161,Landing page-0,301,Moved Permanently,JMeter Users 1-686,text,true,,428,123,826,826,http://www.firstbench.app/,1161,0,0
1600074200173,5234,Landing page-1,200,OK,JMeter Users 1-686,text,true,,32933,123,826,826,https://www.firstbench.app/,4701,0,572
1600074204678,746,Landing page,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.firstbench.app:443 failed to respond,JMeter Users 1-230,text,false,,3012,123,826,826,https://www.firstbench.app/,745,0,272
1600074204678,745,Landing page-0,301,Moved Permanently,JMeter Users 1-230,text,true,,428,123,826,826,http://www.firstbench.app/,745,0,272
1600074205423,1,Landing page-1,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.firstbench.app:443 failed to respond,JMeter Users 1-230,text,false,,2584,0,826,826,https://www.firstbench.app/,0,0,0
1600074204676,767,Course Selection,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.firstbench.app:443 failed to respond,JMeter Users 1-714,text,false,,3012,123,826,826,https://www.firstbench.app/,767,0,278
1600074204676,767,Course Selection-0,301,Moved Permanently,JMeter Users 1-714,text,true,,428,123,826,826,http://www.firstbench.app/#courses-section,767,0,278
1600074205443,0,Course Selection-1,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.firstbench.app:443 failed to respond,JMeter Users 1-714,text,false,,2584,0,826,826,https://www.firstbench.app/,0,0,0
1600074201204,4245,Course Selection,200,OK,JMeter Users 1-993,text,true,,33361,246,826,826,https://www.firstbench.app/,604,0,302
1600074201204,604,Course Selection-0,301,Moved Permanently,JMeter Users 1-993,text,true,,428,123,826,826,http://www.firstbench.app/#courses-section,604,0,302
1600074201808,3641,Course Selection-1,200,OK,JMeter Users 1-993,text,true,,32933,123,826,826,https://www.firstbench.app/,2811,0,1525
1600074184550,20907,Landing page,200,OK,JMeter Users 1-215,text,true,,33361,246,826,826,https://www.firstbench.app/,839,0,284
1600074184550,839,Landing page-0,301,Moved Permanently,JMeter Users 1-215,text,true,,428,123,826,826,http://www.firstbench.app/,839,0,284
1600074185389,20068,Landing page-1,200,OK,JMeter Users 1-215,text,true,,32933,123,826,826,https://www.firstbench.app/,17697,0,16298
1600074189973,15509,Course Selection,200,OK,JMeter Users 1-629,text,true,,33361,246,826,826,https://www.firstbench.app/,2838,0,2558
1600074189973,2838,Course Selection-0,301,Moved Permanently,JMeter Users 1-629,text,true,,428,123,826,826,http://www.firstbench.app/#courses-section,2838,0,2558
1600074192811,12671,Course Selection-1,200,OK,JMeter Users 1-629,text,true,,32933,123,826,826,https://www.firstbench.app/,11493,0,7310
1600074195993,9492,Course Selection,200,OK,JMeter Users 1-656,text,true,,33361,246,826,826,https://www.firstbench.app/,2033,0,543
1600074195993,2033,Course Selection-0,301,Moved Permanently,JMeter Users 1-656,text,true,,428,123,826,826,http://www.firstbench.app/#courses-section,2033,0,543
1600074198166,7319,Course Selection-1,200,OK,JMeter Users 1-656,text,true,,32933,123,826,826,https://www.firstbench.app/,4955,0,906
1600074184726,20780,Landing page,200,OK,JMeter Users 1-23,text,true,,33361,246,826,826,https://www.firstbench.app/,876,0,359
1600074184726,876,Landing page-0,301,Moved Permanently,JMeter Users 1-23,text,true,,428,123,826,826,http://www.firstbench.app/,876,0,359
1600074185602,19904,Landing page-1,200,OK,JMeter Users 1-23,text,true,,32933,123,826,826,https://www.firstbench.app/,15590,0,15018
1600074203503,2032,Landing page,200,OK,JMeter Users 1-456,text,true,,33361,246,826,826,https://www.firstbench.app/,283,0,0
1600074203503,283,Landing page-0,301,Moved Permanently,JMeter Users 1-456,text,true,,428,123,826,826,http://www.firstbench.app/,283,0,0
1600074203786,1749,Landing page-1,200,OK,JMeter Users 1-456,text,true,,32933,123,826,826,https://www.firstbench.app/,546,0,0
1600074197542,8007,Course Selection,200,OK,JMeter Users 1-53,text,true,,33361,246,826,826,https://www.firstbench.app/,1056,0,769
1600074197542,1056,Course Selection-0,301,Moved Permanently,JMeter Users 1-53,text,true,,428,123,826,826,http://www.firstbench.app/#courses-section,1056,0,769
1600074198598,6951,Course Selection-1,200,OK,JMeter Users 1-53,text,true,,32933,123,826,826,https://www.firstbench.app/,3545,0,900
1600074199570,6000,Course Selection,200,OK,JMeter Users 1-214,text,true,,33361,246,826,826,https://www.firstbench.app/,1075,0,317
1600074199570,1075,Course Selection-0,301,Moved Permanently,JMeter Users 1-214,text,true,,428,123,826,826,http://www.firstbench.app/#courses-section,1075,0,317
1600074200645,4925,Course Selection-1,200,OK,JMeter Users 1-214,text,true,,32933,123,826,826,https://www.firstbench.app/,2297,0,1482
1600074201185,4391,Course Selection,200,OK,JMeter Users 1-88,text,true,,33361,246,826,826,https://www.firstbench.app/,458,0,0
1600074201185,458,Course Selection-0,301,Moved Permanently,JMeter Users 1-88,text,true,,428,123,826,826,http://www.firstbench.app/#courses-section,458,0,0
1600074201643,3933,Course Selection-1,200,OK,JMeter Users 1-88,text,true,,32933,123,826,826,https://www.firstbench.app/,1159,0,592
1600074198592,6986,Course Selection,200,OK,JMeter Users 1-142,text,true,,33361,246,825,825,https://www.firstbench.app/,279,0,0
1600074198592,279,Course Selection-0,301,Moved Permanently,JMeter Users 1-142,text,true,,428,123,825,825,http://www.firstbench.app/#courses-section,279,0,0
1600074198872,6706,Course Selection-1,200,OK,JMeter Users 1-142,text,true,,32933,123,825,825,https://www.firstbench.app/,5484,0,574
1600074204108,1471,Landing page,200,OK,JMeter Users 1-235,text,true,,33361,246,824,824,https://www.firstbench.app/,580,0,288
1600074204108,580,Landing page-0,301,Moved Permanently,JMeter Users 1-235,text,true,,428,123,824,824,http://www.firstbench.app/,580,0,288
1600074204688,891,Landing page-1,200,OK,JMeter Users 1-235,text,true,,32933,123,824,824,https://www.firstbench.app/,596,0,0
1600074203944,1641,Landing page,200,OK,JMeter Users 1-702,text,true,,33361,246,824,824,https://www.firstbench.app/,267,0,0
1600074203944,267,Landing page-0,301,Moved Permanently,JMeter Users 1-702,text,true,,428,123,824,824,http://www.firstbench.app/,267,0,0
1600074204211,1374,Landing page-1,200,OK,JMeter Users 1-702,text,true,,32933,123,824,824,https://www.firstbench.app/,1103,0,0
1600074204430,1165,Course Selection,200,OK,JMeter Users 1-451,text,true,,33361,246,824,824,https://www.firstbench.app/,280,0,0
1600074204430,280,Course Selection-0,301,Moved Permanently,JMeter Users 1-451,text,true,,428,123,824,824,http://www.firstbench.app/#courses-section,280,0,0
1600074204710,885,Course Selection-1,200,OK,JMeter Users 1-451,text,true,,32933,123,824,824,https://www.firstbench.app/,594,0,0
1600074184286,21319,Landing page,200,OK,JMeter Users 1-220,text,true,,33361,246,823,823,https://www.firstbench.app/,575,0,289
1600074184286,575,Landing page-0,301,Moved Permanently,JMeter Users 1-220,text,true,,428,123,823,823,http://www.firstbench.app/,575,0,289
1600074184861,20744,Landing page-1,200,OK,JMeter Users 1-220,text,true,,32933,123,823,823,https://www.firstbench.app/,19430,0,11151
1600074181932,23694,Landing page,200,OK,JMeter Users 1-516,text,true,,33361,246,823,823,https://www.firstbench.app/,872,0,425
1600074181932,872,Landing page-0,301,Moved Permanently,JMeter Users 1-516,text,true,,428,123,823,823,http://www.firstbench.app/,872,0,425
1600074182804,22822,Landing page-1,200,OK,JMeter Users 1-516,text,true,,32933,123,823,823,https://www.firstbench.app/,17512,0,14835
1600074198441,7187,Course Selection,200,OK,JMeter Users 1-657,text,true,,33361,246,823,823,https://www.firstbench.app/,804,0,317
1600074198441,804,Course Selection-0,301,Moved Permanently,JMeter Users 1-657,text,true,,428,123,823,823,http://www.firstbench.app/#courses-section,804,0,317
1600074199246,6382,Course Selection-1,200,OK,JMeter Users 1-657,text,true,,32933,123,823,823,https://www.firstbench.app/,5814,0,3002
1600074205090,550,Course Selection,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.firstbench.app:443 failed to respond,JMeter Users 1-741,text,false,,3012,123,823,823,https://www.firstbench.app/,550,0,277
1600074205090,550,Course Selection-0,301,Moved Permanently,JMeter Users 1-741,text,true,,428,123,823,823,http://www.firstbench.app/#courses-section,550,0,277
1600074205640,0,Course Selection-1,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.firstbench.app:443 failed to respond,JMeter Users 1-741,text,false,,2584,0,823,823,https://www.firstbench.app/,0,0,0
1600074200794,4852,Course Selection,200,OK,JMeter Users 1-615,text,true,,33361,246,822,822,https://www.firstbench.app/,1599,0,346
1600074200794,1599,Course Selection-0,301,Moved Permanently,JMeter Users 1-615,text,true,,428,123,822,822,http://www.firstbench.app/#courses-section,1599,0,346
1600074202393,3253,Course Selection-1,200,OK,JMeter Users 1-615,text,true,,32933,123,822,822,https://www.firstbench.app/,2461,0,822
1600074200006,5643,Course Selection,200,OK,JMeter Users 1-353,text,true,,33361,246,822,822,https://www.firstbench.app/,580,0,297
1600074200006,580,Course Selection-0,301,Moved Permanently,JMeter Users 1-353,text,true,,428,123,822,822,http://www.firstbench.app/#courses-section,580,0,297
1600074200586,5063,Course Selection-1,200,OK,JMeter Users 1-353,text,true,,32933,123,822,822,https://www.firstbench.app/,4218,0,2308
1600074198898,6755,Course Selection,200,OK,JMeter Users 1-131,text,true,,33361,246,822,822,https://www.firstbench.app/,282,0,0
1600074198898,282,Course Selection-0,301,Moved Permanently,JMeter Users 1-131,text,true,,428,123,822,822,http://www.firstbench.app/#courses-section,282,0,0
1600074199180,6473,Course Selection-1,200,OK,JMeter Users 1-131,text,true,,32933,123,822,822,https://www.firstbench.app/,5674,0,574
1600074195980,9708,Course Selection,200,OK,JMeter Users 1-144,text,true,,33361,246,821,821,https://www.firstbench.app/,2069,0,531
1600074195980,2070,Course Selection-0,301,Moved Permanently,JMeter Users 1-144,text,true,,428,123,821,821,http://www.firstbench.app/#courses-section,2069,0,531
1600074198050,7638,Course Selection-1,200,OK,JMeter Users 1-144,text,true,,32933,123,821,821,https://www.firstbench.app/,6186,0,3158
1600074184836,20882,Landing page,200,OK,JMeter Users 1-67,text,true,,33361,246,821,821,https://www.firstbench.app/,852,0,569
1600074184836,852,Landing page-0,301,Moved Permanently,JMeter Users 1-67,text,true,,428,123,821,821,http://www.firstbench.app/,852,0,569
1600074185688,20030,Landing page-1,200,OK,JMeter Users 1-67,text,true,,32933,123,821,821,https://www.firstbench.app/,18596,0,15517
1600074205181,539,Course Selection,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.firstbench.app:443 failed to respond,JMeter Users 1-453,text,false,,3012,123,821,821,https://www.firstbench.app/,538,0,270
1600074205181,538,Course Selection-0,301,Moved Permanently,JMeter Users 1-453,text,true,,428,123,821,821,http://www.firstbench.app/#courses-section,538,0,270
1600074205719,1,Course Selection-1,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.firstbench.app:443 failed to respond,JMeter Users 1-453,text,false,,2584,0,821,821,https://www.firstbench.app/,0,0,0
